id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SIMC1	12	0.83684	0.92271	1.0	19368	2	0.46267	0.0022479	0.0062926	0.412576	324	8	0.46267
THG1L	12	0.83699	0.92292	1.0	19369	2	0.018341	0.12902	0.28007	0.813963	7356	4	0.018341
ZNF540	12	0.83707	0.92292	1.0	19370	2	-0.050837	0.13446	0.28605	0.813963	7560	3	-0.050837
hsa-mir-5009	8	0.83711	0.89257	1.0	19371	2	0.1832	0.17865	0.34544	0.852756	9042	3	0.1832
TNIP1	12	0.83719	0.92311	1.0	19372	3	0.0047536	0.14291	0.29775	0.817362	7825	4	0.0047536
PVRL2	12	0.83719	0.92311	1.0	19373	3	0.035544	0.0065948	0.018922	0.498132	788	5	0.035544
ZNF580	12	0.83725	0.92311	1.0	19374	3	0.35426	0.014267	0.037479	0.562324	1429	7	0.35426
LARS2	12	0.83736	0.92311	1.0	19375	1	0.34375	0.11754	0.2645	0.813963	6954	6	0.34375
TRAPPC3	12	0.83746	0.92311	1.0	19376	1	0.24628	0.067273	0.16107	0.722793	4762	6	0.24628
DENND4A	12	0.83754	0.92311	1.0	19377	3	-0.018288	0.41487	0.66697	0.997603	14375	4	-0.018288
CCDC14	12	0.83763	0.92311	1.0	19378	2	0.070052	0.58324	0.79086	1.0	16673	4	0.070052
MRGBP	12	0.83767	0.92311	1.0	19379	3	-0.00022261	0.013795	0.036294	0.559539	1392	5	-0.00022261
MOGAT3	12	0.83781	0.92311	1.0	19380	3	0.051091	0.65117	0.84831	1.0	17525	4	0.051091
S100A10	12	0.83794	0.92311	1.0	19381	3	0.016388	0.37199	0.62455	0.987583	13507	2	0.016388
KLHL7	12	0.83806	0.92311	1.0	19382	3	0.36894	0.014534	0.038063	0.562324	1453	7	0.36894
CACNG6	12	0.83807	0.92311	1.0	19383	3	0.26946	0.016811	0.044436	0.587988	1615	6	0.26946
ADSL	12	0.83816	0.92311	1.0	19384	2	0.24461	0.038083	0.099065	0.684888	3064	7	0.24461
AQP7	12	0.83823	0.92311	1.0	19385	3	0.11213	0.60562	0.81835	1.0	16954	4	0.11213
CYLC2	12	0.83824	0.92311	1.0	19386	2	0.23704	0.082529	0.19378	0.74724	5565	7	0.23704
hsa-mir-4323	8	0.83824	0.8937	1.0	19387	2	0.17347	0.17084	0.33026	0.841313	8766	4	0.17347
hsa-mir-5187	8	0.8384	0.89404	1.0	19388	2	0.16023	0.013609	0.032159	0.547874	1373	3	0.16023
ATF1	12	0.8387	0.92344	1.0	19389	3	0.32895	0.010786	0.029903	0.547874	1127	8	0.32895
hsa-mir-7110	8	0.83887	0.89438	1.0	19390	2	0.075661	0.20665	0.38863	0.889661	9882	3	0.075661
ZNF771	12	0.83889	0.92365	1.0	19391	2	0.17386	0.081242	0.19208	0.746665	5496	6	0.17386
MYH9	12	0.83889	0.92365	1.0	19392	2	0.095161	0.60687	0.81835	1.0	16971	3	0.095161
hsa-mir-1286	8	0.83898	0.89438	1.0	19393	2	-0.045033	0.78283	0.8739	1.0	18722	2	-0.045033
MEAF6	12	0.83914	0.92414	1.0	19394	3	-0.052	0.80908	0.92136	1.0	18985	2	-0.052
RMDN2	12	0.83915	0.92421	1.0	19395	3	0.073098	0.0016322	0.0046534	0.386383	257	5	0.073098
EDN2	12	0.83923	0.92421	1.0	19396	3	0.19661	0.20126	0.40982	0.903556	9717	6	0.19661
FSD1L	12	0.83934	0.92434	1.0	19397	2	0.33538	0.015153	0.039815	0.572523	1485	8	0.33538
HTR3E	12	0.8394	0.92434	1.0	19398	3	0.16123	0.015954	0.042225	0.582061	1559	6	0.16123
TEX30	12	0.83964	0.92434	1.0	19399	2	0.17021	0.59148	0.80102	1.0	16779	4	0.17021
hsa-mir-6798	8	0.83977	0.89482	1.0	19400	2	-0.052312	0.1847	0.35189	0.85726	9228	3	-0.052312
MEGF11	12	0.8398	0.92466	1.0	19401	2	0.15293	0.041199	0.10566	0.691068	3234	5	0.15293
MGLL	12	0.83986	0.92466	1.0	19402	3	0.16023	0.11112	0.25342	0.812169	6712	6	0.16023
hsa-mir-550a-3	6	0.84004	0.8503	1.0	19403	1	0.36238	0.082442	0.16633	0.723716	5561	3	0.36238
hsa-mir-1289-1	8	0.84005	0.89572	1.0	19404	2	0.068515	0.064266	0.14347	0.706863	4605	2	0.068515
KLF1	12	0.84019	0.92509	1.0	19405	3	-0.052313	0.011335	0.031247	0.547874	1177	5	-0.052313
ADAM22	12	0.84036	0.92509	1.0	19406	3	-0.17125	0.0048254	0.013974	0.489124	592	4	-0.17125
hsa-mir-8067	8	0.8405	0.89607	1.0	19407	1	0.07613	0.36274	0.56211	0.971709	13318	1	0.07613
CTSW	12	0.84082	0.92553	1.0	19408	2	0.28768	0.012228	0.032301	0.547874	1261	7	0.28768
hsa-mir-4439	8	0.84089	0.89662	1.0	19409	2	0.10145	0.25262	0.44589	0.927962	10965	4	0.10145
LRCH2	12	0.84102	0.92596	1.0	19410	3	0.25933	0.041135	0.10549	0.691068	3230	6	0.25933
hsa-mir-548i-4	6	0.84104	0.8503	1.0	19411	1	0.095954	0.29945	0.46781	0.938073	12011	3	0.095954
GLO1	12	0.84105	0.92608	1.0	19412	3	-0.078417	0.73523	0.88874	1.0	18264	2	-0.078417
hsa-mir-34c	8	0.84109	0.89683	1.0	19413	1	-0.074094	0.69037	0.81782	1.0	17876	2	-0.074094
GPATCH2	12	0.84119	0.92608	1.0	19414	3	0.082078	0.36188	0.60903	0.983266	13301	5	0.082078
NR2F2	12	0.84127	0.92654	1.0	19415	3	0.43453	0.0029557	0.0082735	0.453321	390	6	0.43453
TGIF2LX	12	0.84127	0.92654	1.0	19416	3	0.16116	0.12317	0.27332	0.813963	7136	5	0.16116
TMED5	12	0.84143	0.92654	1.0	19417	3	0.30635	0.066744	0.15981	0.722793	4739	7	0.30635
IL36RN	12	0.84144	0.92654	1.0	19418	1	0.43325	0.01243	0.032649	0.547874	1276	8	0.43325
GLIS2	12	0.84161	0.92654	1.0	19419	1	0.082308	0.56305	0.77712	1.0	16408	4	0.082308
HOXD4	12	0.84173	0.92654	1.0	19420	3	-0.030969	0.56169	0.77479	1.0	16386	4	-0.030969
hsa-mir-521-1	8	0.84175	0.8972	1.0	19421	2	0.05634	0.11305	0.23997	0.803814	6786	3	0.05634
KHDRBS2	12	0.84208	0.92678	1.0	19422	3	0.072849	0.19253	0.39378	0.892397	9456	4	0.072849
SUCLG2	12	0.8421	0.92678	1.0	19423	3	0.034762	0.33458	0.57701	0.971709	12739	4	0.034762
LAGE3	12	0.84212	0.92678	1.0	19424	2	0.0036136	0.38398	0.63538	0.990105	13725	4	0.0036136
SLC35A5	12	0.8422	0.92678	1.0	19425	1	0.23862	0.0056751	0.015924	0.492165	692	9	0.23862
GABRA6	12	0.84221	0.92698	1.0	19426	3	-0.018226	0.29079	0.5316	0.966257	11794	5	-0.018226
hsa-mir-4651	8	0.84224	0.8972	1.0	19427	2	1.2136	0.0068583	0.016009	0.493397	804	6	1.2136
PAM16	12	0.84242	0.92698	1.0	19428	3	0.10813	0.067442	0.16165	0.722793	4766	6	0.10813
CPXCR1	12	0.8426	0.92698	1.0	19429	2	0.18673	0.18017	0.37347	0.884713	9089	6	0.18673
RHOBTB3	12	0.84262	0.92698	1.0	19430	3	0.41263	0.031467	0.080753	0.646291	2674	7	0.41263
SPIN3	12	0.84272	0.92698	1.0	19431	3	0.028304	0.49726	0.73069	1.0	15509	4	0.028304
ADAM23	12	0.84279	0.92698	1.0	19432	2	0.1847	0.015916	0.042225	0.582061	1556	6	0.1847
PCDHGB7	4	0.84294	0.82674	1.0	19433	0	0.093651	0.27968	0.39636	0.89759	11558	2	0.093651
IFI44	12	0.843	0.92718	1.0	19434	3	0.27911	0.049768	0.12287	0.700064	3756	7	0.27911
hsa-mir-1224	8	0.84301	0.89808	1.0	19435	1	0.40028	0.025002	0.063509	0.62605	2254	6	0.40028
CDC14A	8	0.84308	0.89808	1.0	19436	2	0.0080436	0.022847	0.058373	0.62605	2075	2	0.0080436
PRKCI	12	0.84315	0.92753	1.0	19437	3	0.3187	0.018795	0.051159	0.619768	1765	8	0.3187
hsa-mir-576	8	0.84315	0.89808	1.0	19438	1	0.12971	0.29242	0.50066	0.952692	11829	4	0.12971
WDR49	12	0.84319	0.92753	1.0	19439	2	0.0066803	0.77327	0.90535	1.0	18621	2	0.0066803
hsa-mir-1302-5	8	0.84322	0.89808	1.0	19440	2	-0.22521	0.16626	0.32236	0.839738	8616	3	-0.22521
ARL11	12	0.84355	0.92772	1.0	19441	3	0.07421	0.22232	0.44625	0.927962	10304	5	0.07421
PAFAH1B3	12	0.84362	0.92772	1.0	19442	2	0.083203	0.15915	0.32713	0.839738	8371	5	0.083203
hsa-mir-3978	8	0.8439	0.89862	1.0	19443	2	0.2093	0.1065	0.22738	0.794895	6532	5	0.2093
hsa-mir-1296	8	0.84394	0.89862	1.0	19444	1	0.05507	0.94579	0.95325	1.0	20135	1	0.05507
hsa-mir-6844	2	0.84409	0.84481	1.0	19445	0	0.3469	0.17722	0.23147	0.79701	8991	1	0.3469
TMEM147	12	0.84418	0.92792	1.0	19446	2	0.37398	0.0032945	0.0092774	0.462826	425	9	0.37398
LOC440243	8	0.84427	0.89933	1.0	19447	1	0.069231	0.15555	0.30733	0.832236	8263	2	0.069231
SLC25A36	12	0.84429	0.92792	1.0	19448	2	0.29904	0.0034904	0.0099377	0.476938	450	6	0.29904
hsa-mir-3147	8	0.8444	0.89933	1.0	19449	2	0.020405	0.34048	0.54629	0.966257	12856	2	0.020405
TXNL4A	12	0.84442	0.92792	1.0	19450	3	0.39814	0.0036669	0.01072	0.485832	466	6	0.39814
MDFIC	12	0.84449	0.92805	1.0	19451	2	0.23374	0.15572	0.32304	0.839738	8269	6	0.23374
hsa-mir-3683	8	0.84452	0.89933	1.0	19452	2	0.1424	0.17676	0.34303	0.848761	8974	4	0.1424
ZNF878	12	0.84456	0.92825	1.0	19453	3	0.31709	0.039657	0.10174	0.688771	3153	7	0.31709
NUPL2	12	0.84457	0.92825	1.0	19454	3	0.075738	0.6498	0.84747	1.0	17500	4	0.075738
PI3	12	0.84459	0.92825	1.0	19455	2	0.025594	0.057537	0.1401	0.706863	4198	4	0.025594
TLR5	12	0.84467	0.92825	1.0	19456	3	0.32213	0.014781	0.038588	0.566094	1465	7	0.32213
JUND	12	0.84473	0.92825	1.0	19457	2	0.071165	0.2869	0.52853	0.965797	11710	4	0.071165
ZNF783	12	0.84485	0.92825	1.0	19458	1	0.46691	0.0024568	0.0069059	0.429331	344	8	0.46691
EIF4G3	11	0.84487	0.92347	1.0	19459	2	0.052184	0.036992	0.094659	0.673961	3019	5	0.052184
RGN	12	0.8451	0.92846	1.0	19460	2	0.28398	0.029062	0.076021	0.642552	2538	7	0.28398
RGS21	12	0.84556	0.92867	1.0	19461	1	0.16121	0.18272	0.37785	0.884713	9164	5	0.16121
hsa-mir-365b	8	0.84569	0.90077	1.0	19462	2	0.2443	0.22792	0.40962	0.903556	10428	4	0.2443
WARS	12	0.84581	0.9289	1.0	19463	3	0.21712	0.1713	0.34854	0.853912	8786	4	0.21712
CEACAM5	12	0.84585	0.9289	1.0	19464	2	0.031779	0.28091	0.52156	0.964167	11585	3	0.031779
CAMKMT	12	0.84588	0.9289	1.0	19465	3	0.080713	0.12615	0.27641	0.813963	7256	5	0.080713
CGB2	4	0.84598	0.8315	1.0	19466	0	0.39796	0.056124	0.097172	0.682276	4125	3	0.39796
B3GNT5	12	0.84601	0.92914	1.0	19467	3	-0.0060556	0.82664	0.93214	1.0	19186	3	-0.0060556
hsa-mir-6853	8	0.84601	0.90134	1.0	19468	2	0.084538	0.28956	0.49774	0.952473	11768	2	0.084538
FGF9	12	0.84613	0.92914	1.0	19469	2	0.19894	0.059523	0.14451	0.706863	4325	7	0.19894
KCNJ18	8	0.84615	0.90134	1.0	19470	2	0.10696	0.14501	0.28716	0.813963	7912	4	0.10696
FAM159A	12	0.84625	0.92934	1.0	19471	3	-0.023421	0.0090919	0.024702	0.525982	1012	2	-0.023421
TCN1	12	0.84637	0.92934	1.0	19472	2	0.17545	0.25662	0.4893	0.947438	11053	5	0.17545
HDC	12	0.8465	0.92934	1.0	19473	3	0.39179	0.013335	0.03495	0.552828	1346	7	0.39179
LAMB4	12	0.84651	0.92934	1.0	19474	1	0.36314	0.0015504	0.0044531	0.386383	240	7	0.36314
C11orf91	12	0.84651	0.92934	1.0	19475	2	0.082571	0.32976	0.57434	0.971709	12629	4	0.082571
SLC35E3	12	0.84691	0.92934	1.0	19476	3	0.11665	0.34767	0.58828	0.971709	13007	5	0.11665
FLYWCH2	12	0.84691	0.92934	1.0	19477	3	0.21647	0.10796	0.24715	0.804921	6585	6	0.21647
ABCF2	12	0.84708	0.92957	1.0	19478	3	0.14007	0.37055	0.62198	0.987583	13477	5	0.14007
PLEKHD1	12	0.84713	0.92957	1.0	19479	2	0.22047	0.19244	0.39378	0.892397	9452	6	0.22047
S100A3	12	0.84717	0.92975	1.0	19480	2	0.10486	0.060838	0.14644	0.706863	4396	6	0.10486
hsa-mir-6512	8	0.84769	0.90212	1.0	19481	1	0.072192	0.42411	0.62068	0.987583	14530	2	0.072192
hsa-mir-3689b	6	0.84775	0.85381	1.0	19482	1	0.11831	0.30486	0.47367	0.93875	12133	3	0.11831
hsa-mir-208a	7	0.84783	0.87855	1.0	19483	1	0.26609	0.04781	0.10655	0.692213	3626	5	0.26609
DXO	8	0.84784	0.90212	1.0	19484	1	0.19945	0.082858	0.17698	0.73324	5584	4	0.19945
TSSK1B	12	0.84788	0.93004	1.0	19485	2	0.39385	0.015483	0.040783	0.576842	1520	8	0.39385
CA9	12	0.84791	0.93004	1.0	19486	2	-0.016441	0.051606	0.12744	0.70531	3867	4	-0.016441
CNBP	12	0.84802	0.93005	1.0	19487	2	0.17089	0.080147	0.18858	0.743938	5446	5	0.17089
OR6N1	12	0.84805	0.93024	1.0	19488	2	-0.10683	0.08754	0.21065	0.77579	5807	5	-0.10683
hsa-mir-4773-1	8	0.84827	0.90231	1.0	19489	1	0.031478	0.29059	0.49831	0.952473	11790	3	0.031478
hsa-mir-665	8	0.84837	0.90231	1.0	19490	1	0.50426	0.0057271	0.014015	0.489124	699	5	0.50426
hsa-mir-516a-2	2	0.84852	0.84991	1.0	19491	0	0.23597	0.41405	0.41489	0.905329	14362	1	0.23597
DDIT3	12	0.84857	0.93047	1.0	19492	3	0.067397	0.0013642	0.0039539	0.377396	221	5	0.067397
hsa-mir-3672	2	0.84859	0.85028	1.0	19493	0	0.48912	0.13803	0.19988	0.753453	7667	1	0.48912
TMEM185B	12	0.84864	0.93047	1.0	19494	3	0.49395	0.015247	0.040003	0.572523	1497	8	0.49395
GNB1	12	0.84869	0.93047	1.0	19495	3	0.14469	0.18515	0.3804	0.884713	9244	5	0.14469
OR2D2	12	0.84889	0.93108	1.0	19496	2	0.42563	0.0046272	0.013428	0.489124	565	8	0.42563
UBE2E1	12	0.84897	0.93108	1.0	19497	2	0.14418	0.12766	0.27812	0.813963	7303	5	0.14418
CRHBP	12	0.84906	0.93108	1.0	19498	2	0.17002	0.21884	0.44221	0.926036	10222	4	0.17002
SLC30A8	12	0.8491	0.93108	1.0	19499	3	-0.097705	0.025212	0.06641	0.62605	2270	4	-0.097705
NPS	12	0.84933	0.93119	1.0	19500	3	0.71301	0.00087399	0.0025675	0.363045	142	9	0.71301
MMRN2	12	0.84954	0.93142	1.0	19501	2	0.17214	0.16165	0.33016	0.841313	8454	6	0.17214
HECTD2	12	0.8497	0.93142	1.0	19502	2	0.17049	0.3028	0.54466	0.966257	12089	5	0.17049
CHRNA6	10	0.84984	0.91261	1.0	19503	2	0.037142	0.21284	0.4154	0.905661	10052	4	0.037142
TAC3	12	0.85005	0.93171	1.0	19504	2	0.17732	0.021012	0.056864	0.623849	1942	6	0.17732
WDR7	12	0.85021	0.93188	1.0	19505	2	0.33736	0.024695	0.065097	0.62605	2228	7	0.33736
BHLHA9	12	0.85035	0.93188	1.0	19506	3	0.060296	0.15102	0.31652	0.839544	8107	4	0.060296
hsa-mir-3975	8	0.8505	0.90231	1.0	19507	1	0.45056	0.020182	0.050248	0.619159	1870	6	0.45056
PIM3	12	0.8505	0.93205	1.0	19508	2	0.376	0.018204	0.048853	0.609882	1721	8	0.376
SPINK1	12	0.85055	0.93205	1.0	19509	1	0.2452	0.045543	0.11417	0.692479	3499	7	0.2452
HSPB6	12	0.85073	0.93205	1.0	19510	2	0.081473	0.25353	0.48676	0.947438	10981	4	0.081473
PPP2R5E	12	0.85083	0.93205	1.0	19511	2	0.15879	0.19828	0.40636	0.90288	9628	6	0.15879
STAR	12	0.85104	0.93205	1.0	19512	3	-0.013677	0.091995	0.21688	0.776777	5993	5	-0.013677
CLSPN	12	0.85105	0.93205	1.0	19513	3	-0.0098468	0.61652	0.82608	1.0	17083	4	-0.0098468
PINK1	12	0.85156	0.93262	1.0	19514	2	0.20306	0.16052	0.32812	0.839738	8419	6	0.20306
MYOCD	12	0.85163	0.93262	1.0	19515	1	0.19538	0.044803	0.11284	0.692479	3456	6	0.19538
CRYBB1	12	0.85165	0.93262	1.0	19516	3	0.038566	0.51889	0.74711	1.0	15784	3	0.038566
GTF2E1	12	0.85178	0.93262	1.0	19517	3	-0.061883	0.097171	0.22939	0.795567	6186	4	-0.061883
hsa-mir-3680-1	8	0.85202	0.90291	1.0	19518	1	0.55646	0.0087854	0.020519	0.499667	986	6	0.55646
CKMT1A	8	0.85204	0.90291	1.0	19519	1	0.29707	0.0036073	0.0097388	0.470606	460	7	0.29707
FAM127A	12	0.85222	0.93296	1.0	19520	2	0.28368	0.012802	0.033538	0.552516	1301	7	0.28368
HJURP	12	0.8524	0.93296	1.0	19521	1	0.21097	0.45236	0.70141	1.0	14893	4	0.21097
LRRC14B	12	0.85252	0.93296	1.0	19522	3	0.053327	0.13767	0.28989	0.816117	7654	4	0.053327
CDYL	12	0.85254	0.93296	1.0	19523	3	0.2687	0.060958	0.14644	0.706863	4405	7	0.2687
OTOS	12	0.85258	0.93296	1.0	19524	2	0.13396	0.28733	0.52881	0.965797	11724	4	0.13396
SF3A1	12	0.85265	0.93296	1.0	19525	3	0.14308	0.68587	0.86561	1.0	17830	3	0.14308
CHST6	12	0.85278	0.93296	1.0	19526	2	0.14719	0.13365	0.28524	0.813963	7530	4	0.14719
SS18L1	12	0.85327	0.93359	1.0	19527	1	0.11983	0.59576	0.80665	1.0	16831	4	0.11983
KLHL1	12	0.8533	0.93359	1.0	19528	2	0.20462	0.013463	0.03511	0.552828	1358	5	0.20462
CCNA1	12	0.85343	0.93432	1.0	19529	2	0.10096	0.097904	0.23074	0.796801	6215	5	0.10096
AGR3	12	0.85363	0.93432	1.0	19530	1	0.10921	0.58078	0.78936	1.0	16646	4	0.10921
WDR19	12	0.8538	0.93432	1.0	19531	3	0.16789	0.05862	0.14186	0.706863	4276	6	0.16789
RAB42	12	0.85406	0.93448	1.0	19532	3	0.0059673	0.28735	0.52881	0.965797	11726	4	0.0059673
FNDC3A	12	0.85423	0.93471	1.0	19533	2	0.022035	0.50558	0.73855	1.0	15620	3	0.022035
ATXN3	12	0.85433	0.93487	1.0	19534	3	0.29528	0.0030838	0.0086258	0.453321	406	7	0.29528
TMEM14E	12	0.85435	0.93487	1.0	19535	3	0.10474	0.32892	0.57434	0.971709	12609	5	0.10474
HSBP1	12	0.85438	0.93487	1.0	19536	2	0.17429	0.24878	0.47925	0.944264	10875	5	0.17429
STRN3	12	0.8544	0.93487	1.0	19537	2	0.28384	0.02628	0.068529	0.626057	2353	8	0.28384
ALS2CR8	12	0.85442	0.93487	1.0	19538	2	0.25862	0.10966	0.25197	0.812082	6661	6	0.25862
GAS8	12	0.85464	0.93487	1.0	19539	2	0.11564	0.52121	0.74735	1.0	15820	4	0.11564
LOC100287534	4	0.85472	0.83722	1.0	19540	0	0.20011	0.30017	0.41666	0.906748	12034	2	0.20011
IL5RA	12	0.85509	0.93487	1.0	19541	3	0.45595	0.0064476	0.018625	0.498132	779	8	0.45595
hsa-mir-6756	8	0.85523	0.90312	1.0	19542	1	0.24375	0.11294	0.23997	0.803814	6780	4	0.24375
OR6F1	12	0.85526	0.93487	1.0	19543	3	0.079923	0.026838	0.070709	0.63053	2391	6	0.079923
MTRF1	12	0.8554	0.93487	1.0	19544	2	0.31843	0.046103	0.11474	0.692479	3525	7	0.31843
SERPINC1	12	0.85543	0.93487	1.0	19545	3	0.24025	0.027814	0.072344	0.63053	2463	7	0.24025
TTK	12	0.85558	0.93487	1.0	19546	2	0.16025	0.15522	0.32304	0.839738	8250	6	0.16025
TNN	12	0.85568	0.93487	1.0	19547	3	0.17899	0.42963	0.68267	1.0	14616	4	0.17899
S100A9	12	0.85573	0.93487	1.0	19548	3	0.47286	0.0015518	0.0044536	0.386383	242	9	0.47286
hsa-mir-1272	8	0.85575	0.90312	1.0	19549	1	0.095091	0.26324	0.46384	0.935933	11200	4	0.095091
TKT	12	0.85588	0.93487	1.0	19550	3	0.19384	0.10059	0.23546	0.801047	6308	4	0.19384
PPP2R3A	12	0.85608	0.93487	1.0	19551	2	0.31834	0.02878	0.074847	0.638705	2517	7	0.31834
SLC35F1	12	0.85616	0.93498	1.0	19552	2	0.11622	0.098799	0.2321	0.79701	6241	5	0.11622
MED10	12	0.85629	0.93498	1.0	19553	2	0.34879	0.028018	0.072713	0.630559	2480	7	0.34879
TARBP2	12	0.8563	0.93498	1.0	19554	3	0.056462	0.39891	0.65096	0.990105	14071	5	0.056462
SLC44A5	12	0.85649	0.93498	1.0	19555	2	0.0017134	0.19819	0.40636	0.90288	9624	4	0.0017134
BUB1	12	0.85653	0.93539	1.0	19556	3	0.39677	0.033304	0.088217	0.671638	2787	7	0.39677
ZC3HAV1	12	0.85654	0.93539	1.0	19557	3	0.41074	0.007645	0.020784	0.500495	882	8	0.41074
NSD1	12	0.85665	0.93539	1.0	19558	2	0.090005	0.56182	0.77517	1.0	16388	4	0.090005
TSKU	12	0.85677	0.93539	1.0	19559	2	0.26637	0.10174	0.23799	0.803814	6350	6	0.26637
MAD1L1	12	0.85684	0.93539	1.0	19560	2	0.49412	0.00093357	0.0027893	0.363045	152	7	0.49412
hsa-mir-6864	8	0.85689	0.90332	1.0	19561	1	0.2181	0.19451	0.37176	0.882704	9514	4	0.2181
OR4S2	12	0.85697	0.93539	1.0	19562	3	0.010258	0.73164	0.88763	1.0	18226	3	0.010258
SOBP	12	0.85748	0.93587	1.0	19563	3	0.12502	0.41434	0.66615	0.996929	14364	4	0.12502
hsa-mir-654	8	0.85749	0.90372	1.0	19564	1	0.35289	0.0084913	0.019876	0.498132	963	6	0.35289
LILRA6	10	0.85751	0.91611	1.0	19565	2	0.10873	0.36281	0.59115	0.973677	13319	3	0.10873
ABHD6	12	0.85753	0.93587	1.0	19566	2	0.34917	0.031411	0.080645	0.646144	2669	6	0.34917
LOC100653515	12	0.85782	0.93621	1.0	19567	1	0.24181	0.0042353	0.01239	0.489124	528	9	0.24181
NDUFA10	12	0.85785	0.93621	1.0	19568	1	0.24815	0.091932	0.21668	0.776777	5991	6	0.24815
ACAP3	12	0.85806	0.93621	1.0	19569	3	0.0059064	0.74496	0.89266	1.0	18355	3	0.0059064
CD163	12	0.85819	0.93621	1.0	19570	3	0.058993	0.011481	0.031654	0.547874	1189	5	0.058993
ZNF394	12	0.85826	0.93621	1.0	19571	1	0.075012	0.15481	0.32241	0.839738	8232	5	0.075012
ZNF184	12	0.85826	0.93621	1.0	19572	2	0.23711	0.017219	0.045291	0.590289	1647	8	0.23711
FUS	12	0.85827	0.93621	1.0	19573	3	0.032108	0.036328	0.094178	0.673878	2986	3	0.032108
SLC35G5	12	0.8583	0.93621	1.0	19574	3	0.19279	0.040696	0.10443	0.691068	3204	5	0.19279
CXorf21	12	0.85832	0.93621	1.0	19575	3	0.15652	0.20764	0.42064	0.909318	9907	5	0.15652
AXIN1	12	0.85846	0.93621	1.0	19576	3	0.43187	0.049407	0.1221	0.700064	3730	6	0.43187
PRDM2	12	0.85848	0.93621	1.0	19577	3	0.025419	0.19277	0.39378	0.892397	9463	5	0.025419
NEK9	12	0.85864	0.93621	1.0	19578	3	-0.027691	0.058309	0.14092	0.706863	4251	4	-0.027691
LIPJ	12	0.85895	0.93651	1.0	19579	3	0.2255	0.062551	0.14902	0.706863	4509	6	0.2255
SORCS1	12	0.85897	0.93651	1.0	19580	2	0.27178	0.0063472	0.018298	0.498132	769	6	0.27178
C11orf45	12	0.85913	0.93696	1.0	19581	2	0.08586	0.056239	0.13699	0.706863	4133	5	0.08586
HSFX2	4	0.8592	0.84279	1.0	19582	0	-0.045801	0.25595	0.36645	0.876518	11033	1	-0.045801
RANBP3	12	0.85923	0.93696	1.0	19583	1	0.30857	0.053562	0.13133	0.70531	3987	7	0.30857
MAGI2	12	0.85931	0.93696	1.0	19584	1	0.50847	0.00177	0.0051335	0.407062	268	8	0.50847
NTF4	12	0.85933	0.93696	1.0	19585	3	-0.022663	0.1444	0.29857	0.817517	7884	5	-0.022663
SCMH1	12	0.85936	0.93696	1.0	19586	1	0.11564	0.036231	0.093888	0.673642	2981	5	0.11564
CDC123	12	0.85957	0.93706	1.0	19587	3	0.37528	0.011956	0.032216	0.547874	1236	7	0.37528
SLC22A4	12	0.85984	0.93706	1.0	19588	2	-0.026394	0.47625	0.71514	1.0	15209	2	-0.026394
HOOK3	12	0.85993	0.93706	1.0	19589	2	0.17841	0.061658	0.14765	0.706863	4443	6	0.17841
MME	12	0.86002	0.93726	1.0	19590	2	0.13624	0.17786	0.36712	0.877437	9014	5	0.13624
OR11H4	12	0.86003	0.93726	1.0	19591	2	0.16086	0.12652	0.27641	0.813963	7271	4	0.16086
CA11	12	0.86011	0.93726	1.0	19592	2	0.27169	0.017479	0.045953	0.590289	1668	6	0.27169
SEPHS2	12	0.8602	0.93726	1.0	19593	1	0.32263	0.016961	0.044762	0.587988	1630	7	0.32263
STRIP2	12	0.86041	0.93742	1.0	19594	3	0.19865	0.09177	0.21646	0.776777	5984	6	0.19865
INTS1	12	0.86048	0.93752	1.0	19595	2	0.057691	0.63338	0.83636	1.0	17286	3	0.057691
MAP2K7	12	0.86058	0.93752	1.0	19596	2	0.23492	0.0024894	0.0070172	0.432161	347	7	0.23492
KIF11	12	0.86084	0.93773	1.0	19597	3	-0.057382	0.083316	0.19491	0.747303	5606	5	-0.057382
C14orf169	12	0.8609	0.93773	1.0	19598	3	-0.14196	0.68315	0.86477	1.0	17809	2	-0.14196
TRAT1	10	0.86109	0.91785	1.0	19599	2	0.079512	0.052627	0.12086	0.700064	3920	5	0.079512
RNASEH2A	12	0.86113	0.93773	1.0	19600	2	0.16527	0.038417	0.099482	0.684888	3086	5	0.16527
KRTCAP2	12	0.86114	0.93773	1.0	19601	2	0.14606	0.18943	0.38674	0.888325	9369	6	0.14606
TRMT61A	12	0.86123	0.93773	1.0	19602	2	0.18555	0.059269	0.14397	0.706863	4307	7	0.18555
ZC3H3	12	0.86125	0.93773	1.0	19603	3	-0.035711	0.070119	0.16563	0.722793	4903	3	-0.035711
hsa-mir-509-3	4	0.86194	0.84429	1.0	19604	0	0.074844	0.38571	0.513	0.960617	13772	2	0.074844
NAP1L2	12	0.86235	0.93828	1.0	19605	2	-0.0032709	0.64574	0.84295	1.0	17454	2	-0.0032709
ST6GALNAC2	12	0.86247	0.93843	1.0	19606	2	0.24883	0.074122	0.17642	0.73324	5127	7	0.24883
IFT88	12	0.86256	0.93843	1.0	19607	2	0.033295	0.09027	0.21387	0.77579	5924	4	0.033295
