id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TSPAN15	12	0.60699	0.83361	0.998818	17672	3	0.12806	0.046875	0.17615	0.974277	3673	5	0.12806
AFF3	12	0.60722	0.83376	0.998818	17673	3	0.010991	0.30759	0.60467	0.999761	12597	3	0.010991
GABPA	12	0.60724	0.83377	0.998818	17674	3	0.21889	0.11143	0.32944	0.980363	7025	5	0.21889
SNTG2	12	0.60732	0.83381	0.998818	17675	3	0.087276	0.087135	0.27786	0.976268	5932	4	0.087276
hsa-mir-5192	8	0.60734	0.79063	0.998194	17676	2	0.16421	0.36657	0.61513	0.999761	13869	3	0.16421
ANXA9	12	0.60751	0.83394	0.998818	17677	4	-0.1251	0.13714	0.37384	0.984429	7949	5	-0.1251
LOC100129083	12	0.60753	0.83396	0.998818	17678	3	0.078571	0.40597	0.69965	0.999761	14678	5	0.078571
SRF	12	0.60755	0.83397	0.998818	17679	3	0.26548	0.018002	0.083636	0.974277	1745	8	0.26548
RAB22A	12	0.60768	0.83405	0.998818	17680	3	0.149	0.19313	0.46377	0.99554	9724	6	0.149
NonTargetingControlGuideForHuman_0303	2	0.60784	0.60762	0.997892	17681	0	0.083267	0.38411	0.40574	0.9919	14244	1	0.083267
ATP1B4	12	0.60802	0.83427	0.998818	17682	4	0.16595	0.2178	0.50126	0.997861	10463	6	0.16595
HLF	12	0.60802	0.83427	0.998818	17683	4	0.083051	0.36376	0.6597	0.999761	13816	5	0.083051
CARS	12	0.60806	0.83429	0.998818	17684	2	0.27421	0.03195	0.13418	0.974277	2806	8	0.27421
UGT2A3	12	0.6081	0.83432	0.998818	17685	3	0.13092	0.1137	0.33349	0.982838	7100	5	0.13092
MCF2	12	0.60814	0.83434	0.998818	17686	4	0.21095	0.1359	0.37176	0.984273	7908	6	0.21095
TRAPPC6A	12	0.60814	0.83434	0.998818	17687	4	0.024962	0.29748	0.59455	0.999761	12379	5	0.024962
DPP4	12	0.60821	0.83438	0.998818	17688	2	0.38584	0.011568	0.058381	0.974277	1220	7	0.38584
CITED2	12	0.60858	0.8346	0.998818	17689	4	0.22509	0.05251	0.19133	0.974277	4017	6	0.22509
USP47	12	0.6086	0.83462	0.998818	17690	4	0.22453	0.061259	0.21402	0.974277	4538	6	0.22453
OR7D2	12	0.60867	0.83467	0.998818	17691	3	0.052842	0.062927	0.21828	0.974277	4635	5	0.052842
FUT2	12	0.6087	0.83468	0.998818	17692	3	0.1652	0.23053	0.51989	0.999761	10791	6	0.1652
hsa-mir-3176	8	0.6088	0.79128	0.998194	17693	1	0.040344	0.028201	0.10681	0.974277	2528	3	0.040344
BCMO1	12	0.60882	0.83476	0.998818	17694	4	0.13315	0.050437	0.18574	0.974277	3899	6	0.13315
CEBPD	12	0.60887	0.83479	0.998818	17695	3	0.10663	0.35215	0.64854	0.999761	13552	5	0.10663
TRIB3	12	0.60901	0.83487	0.998818	17696	4	0.15943	0.027138	0.11734	0.974277	2439	6	0.15943
INHBB	12	0.60929	0.83505	0.998818	17697	3	0.38656	0.014605	0.070515	0.974277	1479	7	0.38656
hsa-mir-6078	8	0.6093	0.79151	0.998194	17698	2	0.18458	0.4107	0.64906	0.999761	14759	3	0.18458
hsa-mir-4479	8	0.60933	0.79152	0.998194	17699	2	-0.16767	0.32635	0.58406	0.999761	12999	2	-0.16767
OR10S1	12	0.60936	0.83509	0.998818	17700	2	0.27385	0.073352	0.2445	0.974277	5218	7	0.27385
SMPD4	12	0.6095	0.83518	0.998818	17701	3	-0.011391	0.58963	0.82587	0.999761	17450	4	-0.011391
CD37	12	0.6097	0.8353	0.998818	17702	3	0.027686	0.32231	0.6194	0.999761	12901	3	0.027686
ADD2	12	0.6097	0.8353	0.998818	17703	2	0.17052	0.011913	0.059788	0.974277	1241	6	0.17052
LRCH4	12	0.60973	0.83532	0.998818	17704	3	0.13207	0.10389	0.31604	0.979461	6730	4	0.13207
ZNF667	12	0.60975	0.83533	0.998818	17705	4	-0.038529	0.88753	0.96049	0.999761	20640	2	-0.038529
CKAP2L	12	0.60984	0.83539	0.998818	17706	3	0.13587	0.44454	0.73494	0.999761	15394	5	0.13587
MAFB	12	0.60991	0.83544	0.998818	17707	4	0.042147	0.035736	0.14529	0.974277	3035	4	0.042147
TPRG1	12	0.60993	0.83545	0.998818	17708	4	-0.15135	0.65691	0.86576	0.999761	18295	3	-0.15135
NonTargetingControlGuideForHuman_0267	2	0.60997	0.60978	0.997892	17709	0	0.15031	0.36597	0.39117	0.989213	13855	1	0.15031
CCDC30	12	0.61003	0.83552	0.998818	17710	3	0.25739	0.07434	0.24694	0.974452	5278	6	0.25739
RAD51AP1	12	0.61009	0.83555	0.998818	17711	2	0.091601	0.13158	0.3645	0.984063	7737	5	0.091601
hsa-mir-4711	8	0.61009	0.79186	0.998194	17712	1	0.15512	0.19716	0.42221	0.992632	9859	4	0.15512
NonTargetingControlGuideForHuman_0559	2	0.61033	0.61013	0.997892	17713	0	-0.14625	0.82924	0.82872	0.999761	20077	0	-0.14625
PRRC2B	12	0.61041	0.83575	0.998818	17714	4	-0.075814	0.66338	0.86954	0.999761	18398	4	-0.075814
TMEM60	12	0.61041	0.83576	0.998818	17715	3	0.13638	0.16378	0.41777	0.992632	8795	5	0.13638
DSG3	12	0.61052	0.83582	0.998818	17716	1	0.17972	0.63731	0.85421	0.999761	18078	3	0.17972
KRT9	12	0.61058	0.83586	0.998818	17717	3	0.044149	0.18421	0.45001	0.994106	9464	5	0.044149
GEMIN5	12	0.61066	0.83591	0.998818	17718	3	0.25605	0.37314	0.66868	0.999761	14011	5	0.25605
MYO9B	12	0.61077	0.83597	0.998818	17719	3	0.059303	0.64964	0.86148	0.999761	18215	1	0.059303
NonTargetingControlGuideForHuman_0169	2	0.61081	0.6106	0.997892	17720	0	0.011228	0.58074	0.58064	0.999761	17322	1	0.011228
hsa-mir-4653	8	0.61091	0.79225	0.998196	17721	2	0.32021	0.056575	0.1773	0.974277	4257	5	0.32021
TRMT10C	12	0.61117	0.83622	0.998818	17722	4	0.21134	0.13086	0.36329	0.984063	7710	6	0.21134
DUS4L	12	0.61125	0.83627	0.998818	17723	4	-0.039397	0.21813	0.50173	0.997861	10474	3	-0.039397
CMPK1	12	0.61129	0.83629	0.998818	17724	4	0.11283	0.39392	0.68847	0.999761	14439	5	0.11283
UGT2B15	12	0.61136	0.83633	0.998818	17725	4	-0.10477	0.86049	0.952	0.999761	20409	2	-0.10477
TRPC7	12	0.61136	0.83633	0.998818	17726	2	0.22417	0.04739	0.17759	0.974277	3713	7	0.22417
NonTargetingControlGuideForHuman_0527	2	0.61145	0.61123	0.997892	17727	0	0.047155	0.47072	0.47899	0.995647	15834	1	0.047155
CTAG1A	10	0.61145	0.81253	0.998605	17728	2	0.11919	0.010165	0.049235	0.973007	1109	5	0.11919
DDX26B	12	0.61152	0.83643	0.998818	17729	2	0.17178	0.4217	0.7143	0.999761	14971	5	0.17178
ADO	12	0.61154	0.83645	0.998818	17730	4	0.181	0.027477	0.11856	0.974277	2463	6	0.181
OGFOD2	12	0.6116	0.83648	0.998818	17731	4	-0.0071438	0.59016	0.82617	0.999761	17456	4	-0.0071438
PSEN1	12	0.61171	0.83655	0.998818	17732	4	0.12895	0.18566	0.45221	0.994106	9517	5	0.12895
NEK4	12	0.61181	0.83662	0.998818	17733	3	0.035606	0.012839	0.063497	0.974277	1317	4	0.035606
FBXL2	12	0.61183	0.83663	0.998818	17734	3	-0.052264	0.52574	0.78743	0.999761	16553	3	-0.052264
PRPH	12	0.61198	0.83672	0.998818	17735	3	-0.030763	0.79694	0.9252	0.999761	19751	3	-0.030763
SLC25A32	12	0.61203	0.83676	0.998818	17736	4	-0.14731	0.29276	0.58979	0.999761	12281	2	-0.14731
LOC440563	12	0.61212	0.83682	0.998818	17737	3	-0.028221	0.41647	0.70943	0.999761	14872	4	-0.028221
FGF5	12	0.61222	0.83689	0.998818	17738	4	0.0099148	0.38062	0.67587	0.999761	14162	5	0.0099148
TNMD	12	0.61232	0.83695	0.998818	17739	3	0.18123	0.0096707	0.050717	0.974277	1072	6	0.18123
MYCT1	12	0.61237	0.83698	0.998818	17740	4	0.0211	0.65995	0.86755	0.999761	18346	4	0.0211
C5orf28	12	0.61273	0.8372	0.998818	17741	3	-0.068227	0.39593	0.69035	0.999761	14479	3	-0.068227
TBL1XR1	12	0.61293	0.83732	0.998818	17742	2	0.26207	0.10213	0.31279	0.979461	6658	7	0.26207
ZC3H8	12	0.61296	0.83734	0.998818	17743	4	-0.10586	0.16643	0.42205	0.992632	8881	5	-0.10586
NonTargetingControlGuideForHuman_0961	2	0.61301	0.61276	0.997892	17744	0	-0.0035731	0.61885	0.61855	0.999761	17826	0	-0.0035731
CXCL11	12	0.61311	0.83744	0.998818	17745	4	-0.10512	0.60654	0.83595	0.999761	17667	4	-0.10512
SLC35D2	12	0.61319	0.83749	0.998818	17746	4	0.20607	0.033661	0.13939	0.974277	2913	6	0.20607
AK4	12	0.61324	0.83752	0.998818	17747	3	-0.039229	0.84242	0.94406	0.999761	20232	3	-0.039229
KIF2C	12	0.6133	0.83755	0.998818	17748	2	0.091651	0.02255	0.10076	0.974277	2093	5	0.091651
ZNF396	12	0.61335	0.83759	0.998818	17749	1	0.31182	0.034108	0.14065	0.974277	2934	7	0.31182
NPAS4	12	0.61337	0.8376	0.998818	17750	4	0.17271	0.091303	0.2877	0.976306	6151	6	0.17271
SPG20	12	0.61344	0.83765	0.998818	17751	4	0.10239	0.20799	0.48652	0.995647	10179	5	0.10239
EBI3	12	0.61364	0.83777	0.998818	17752	1	0.23735	0.030203	0.12814	0.974277	2665	5	0.23735
PDIA5	12	0.61366	0.83778	0.998818	17753	3	0.025417	0.68152	0.88011	0.999761	18617	4	0.025417
C7orf31	12	0.61374	0.83783	0.998818	17754	4	0.036283	0.12663	0.35606	0.984063	7573	4	0.036283
MYLK2	12	0.61377	0.83785	0.998818	17755	3	0.2627	0.10135	0.31103	0.979461	6616	7	0.2627
CD9	12	0.61378	0.83786	0.998818	17756	2	0.10386	0.20504	0.48211	0.995647	10085	5	0.10386
LMAN2L	12	0.61383	0.83788	0.998818	17757	4	-0.09693	0.30045	0.59756	0.999761	12442	4	-0.09693
MTFMT	12	0.61383	0.83789	0.998818	17758	2	0.21285	0.16541	0.4204	0.992632	8849	6	0.21285
CYP2C9	8	0.61398	0.79368	0.998388	17759	2	0.12538	0.30215	0.55589	0.999761	12486	4	0.12538
hsa-mir-4703	2	0.61413	0.61384	0.997892	17760	0	0.061172	0.53139	0.53359	0.999761	16639	1	0.061172
ENDOV	12	0.61417	0.8381	0.998818	17761	4	0.2942	0.044507	0.1697	0.974277	3548	7	0.2942
EPS8	12	0.6142	0.83812	0.998818	17762	3	0.093944	0.42356	0.71597	0.999761	15013	5	0.093944
UBE2H	12	0.61421	0.83812	0.998818	17763	3	0.20549	0.1072	0.32205	0.979866	6864	6	0.20549
hsa-mir-4499	8	0.61426	0.79379	0.998388	17764	2	0.42214	0.21883	0.45081	0.994106	10491	4	0.42214
TK1	12	0.61428	0.83817	0.998818	17765	3	0.066345	0.92267	0.96981	0.999761	20910	2	0.066345
IGFBP1	12	0.61435	0.83821	0.998818	17766	4	-0.12419	0.52399	0.78642	0.999761	16534	3	-0.12419
HIP1R	12	0.6144	0.83824	0.998818	17767	3	0.40103	0.0024785	0.015657	0.9399	353	9	0.40103
SPACA7	12	0.61458	0.83835	0.998818	17768	3	0.26423	0.020059	0.091422	0.974277	1900	8	0.26423
NonTargetingControlGuideForHuman_0014	2	0.61505	0.61475	0.997892	17769	0	0.13151	0.4432	0.455	0.994106	15362	1	0.13151
hsa-mir-4310	8	0.61505	0.79415	0.998443	17770	2	0.47772	0.013188	0.055833	0.974277	1347	5	0.47772
SNTB1	12	0.61509	0.83869	0.998818	17771	2	0.029342	0.40546	0.69917	0.999761	14670	3	0.029342
hsa-mir-5188	8	0.6151	0.79417	0.998443	17772	1	0.15502	0.20769	0.43629	0.994106	10168	3	0.15502
MARK3	12	0.61514	0.83872	0.998818	17773	1	0.36049	0.014743	0.071048	0.974277	1487	8	0.36049
NonTargetingControlGuideForHuman_0154	2	0.61538	0.61507	0.997892	17774	0	0.0032282	0.58903	0.58887	0.999761	17436	1	0.0032282
TYRP1	12	0.61545	0.83891	0.998818	17775	2	0.17197	0.01589	0.075501	0.974277	1584	6	0.17197
PKNOX2	12	0.61551	0.83895	0.998818	17776	4	0.183	0.18056	0.44442	0.994106	9351	6	0.183
SNRNP70	12	0.61554	0.83897	0.998818	17777	3	0.0045951	0.058912	0.20802	0.974277	4388	2	0.0045951
KIAA1161	12	0.61556	0.83898	0.998818	17778	4	0.089529	0.051332	0.18815	0.974277	3951	5	0.089529
C10orf11	12	0.61557	0.83899	0.998818	17779	3	0.33416	0.021437	0.09659	0.974277	2009	7	0.33416
TECR	12	0.61568	0.83905	0.998818	17780	4	-0.041038	0.20374	0.48013	0.995647	10048	4	-0.041038
hsa-mir-518f	6	0.61569	0.75084	0.997892	17781	2	-0.008319	0.70048	0.81724	0.999761	18824	2	-0.008319
WFDC5	12	0.61573	0.8391	0.998818	17782	2	0.1266	0.087615	0.27903	0.976268	5963	6	0.1266
SYCP2L	12	0.61575	0.83911	0.998818	17783	3	-0.01786	0.31946	0.61652	0.999761	12832	5	-0.01786
SYN2	12	0.61577	0.83912	0.998818	17784	3	-0.065791	0.084773	0.27224	0.975897	5813	3	-0.065791
KANK3	12	0.61578	0.83913	0.998818	17785	4	-0.053391	0.46942	0.75379	0.999761	15804	3	-0.053391
BARX1	12	0.61596	0.83924	0.998818	17786	3	0.28025	0.046288	0.17455	0.974277	3640	7	0.28025
ZNF430	12	0.61604	0.83929	0.998818	17787	3	0.09668	0.0098399	0.051415	0.974277	1084	6	0.09668
VASH2	12	0.61611	0.83933	0.998818	17788	4	0.12501	0.073902	0.24588	0.974277	5249	6	0.12501
LAD1	12	0.61611	0.83933	0.998818	17789	4	0.020942	0.19798	0.47133	0.99554	9889	6	0.020942
TMEM260	12	0.61613	0.83934	0.998818	17790	3	-0.035559	0.31502	0.61209	0.999761	12733	3	-0.035559
DCTN4	12	0.61627	0.83942	0.998818	17791	3	-0.071773	0.21122	0.49143	0.996211	10283	3	-0.071773
DPY19L2	12	0.61631	0.83944	0.998818	17792	4	0.023332	0.38143	0.67663	0.999761	14181	3	0.023332
SRSF1	11	0.61648	0.83085	0.998818	17793	3	-0.067551	0.61167	0.83662	0.999761	17731	3	-0.067551
FARP2	12	0.61661	0.83964	0.998818	17794	3	-0.020158	0.55871	0.80734	0.999761	17005	3	-0.020158
TBX15	12	0.61666	0.83967	0.998818	17795	1	0.21276	0.029863	0.12693	0.974277	2640	8	0.21276
HEY2	12	0.61675	0.83974	0.998818	17796	4	0.16151	0.047296	0.17733	0.974277	3709	5	0.16151
NonTargetingControlGuideForHuman_0148	2	0.61678	0.61648	0.997892	17797	0	0.024372	0.58462	0.58451	0.999761	17379	1	0.024372
GNAI2	12	0.61682	0.83978	0.998818	17798	3	-0.021196	0.0023132	0.014733	0.923868	337	5	-0.021196
ZFR2	12	0.61688	0.83981	0.998818	17799	2	0.14495	0.2397	0.53302	0.999761	11070	5	0.14495
hsa-mir-302f	6	0.61692	0.7518	0.997892	17800	2	0.31411	0.33209	0.54489	0.999761	13118	3	0.31411
CCDC116	12	0.61693	0.83984	0.998818	17801	3	0.11699	0.0076443	0.042298	0.966402	899	6	0.11699
TTI2	12	0.61701	0.8399	0.998818	17802	4	0.11238	0.1486	0.39306	0.989213	8314	4	0.11238
GNB2	12	0.61702	0.83991	0.998818	17803	3	0.10957	0.20307	0.47911	0.995647	10031	6	0.10957
SPRR2G	12	0.61711	0.83996	0.998818	17804	2	0.35211	0.00064577	0.004799	0.843981	100	6	0.35211
PIGO	12	0.61714	0.83998	0.998818	17805	4	0.09385	0.026385	0.11466	0.974277	2364	5	0.09385
SDHC	12	0.61727	0.84007	0.998818	17806	2	0.15426	0.081522	0.26448	0.975897	5651	6	0.15426
UQCR10	12	0.61752	0.84022	0.998818	17807	4	0.15474	0.072003	0.24117	0.974277	5139	6	0.15474
SRSF4	12	0.61755	0.84024	0.998818	17808	2	0.32389	0.038124	0.15202	0.974277	3181	7	0.32389
RNF216	12	0.61759	0.84027	0.998818	17809	4	-0.035387	0.026151	0.11383	0.974277	2352	5	-0.035387
YPEL2	12	0.61763	0.8403	0.998818	17810	4	0.1458	0.53142	0.79087	0.999761	16640	4	0.1458
NonTargetingControlGuideForHuman_0408	2	0.61765	0.61733	0.997892	17811	0	-0.0026606	0.60966	0.60947	0.999761	17704	0	-0.0026606
PATL2	12	0.61767	0.84032	0.998818	17812	3	0.26749	0.023899	0.10569	0.974277	2193	8	0.26749
SLC26A5	12	0.61784	0.84042	0.998818	17813	4	-0.05122	0.76149	0.91137	0.999761	19370	2	-0.05122
MIR205HG	12	0.61791	0.84047	0.998818	17814	4	-0.020007	0.70181	0.88931	0.999761	18834	3	-0.020007
hsa-mir-1182	8	0.61797	0.79546	0.998605	17815	1	0.01983	0.80256	0.89328	0.999761	19804	2	0.01983
PNPLA5	12	0.61807	0.84057	0.998818	17816	2	0.18206	0.21209	0.49272	0.996279	10301	6	0.18206
HPGDS	12	0.61811	0.84059	0.998818	17817	4	-0.0077768	0.43641	0.72768	0.999761	15248	3	-0.0077768
TIMM10	12	0.61835	0.84074	0.998818	17818	3	0.3712	0.035175	0.14369	0.974277	3008	7	0.3712
DEK	12	0.61841	0.84078	0.998818	17819	4	0.12658	0.1153	0.33631	0.982838	7160	4	0.12658
WNT7A	12	0.61856	0.84088	0.998818	17820	2	0.081721	0.25764	0.55368	0.999761	11495	5	0.081721
C2orf76	12	0.61858	0.84089	0.998818	17821	2	0.3104	0.043874	0.16797	0.974277	3521	7	0.3104
IYD	12	0.61879	0.84102	0.998818	17822	3	0.0084668	0.5928	0.82776	0.999761	17490	3	0.0084668
PDZK1	12	0.6189	0.84108	0.998818	17823	4	0.035024	0.15607	0.40528	0.991793	8560	5	0.035024
INO80B	12	0.61894	0.84111	0.998818	17824	4	0.0083473	0.20005	0.47451	0.99554	9951	4	0.0083473
CHRNB4	10	0.619	0.81686	0.998605	17825	2	0.19318	0.015175	0.068374	0.974277	1522	4	0.19318
VARS	12	0.619	0.84115	0.998818	17826	2	0.22111	0.10896	0.32517	0.980138	6920	6	0.22111
PTER	12	0.619	0.84115	0.998818	17827	4	-0.12847	0.29038	0.58733	0.999761	12219	3	-0.12847
NPHP1	12	0.61903	0.84117	0.998818	17828	3	0.053458	0.025232	0.11052	0.974277	2287	5	0.053458
HDDC2	12	0.6192	0.84128	0.998818	17829	2	0.2532	0.00016671	0.0014103	0.751872	37	6	0.2532
CCDC70	12	0.61925	0.84131	0.998818	17830	3	0.05995	0.038929	0.15429	0.974277	3231	5	0.05995
CDC7	12	0.61928	0.84133	0.998818	17831	4	-0.17026	0.19944	0.47355	0.99554	9933	5	-0.17026
RPL19	12	0.6194	0.84141	0.998818	17832	3	0.24009	0.04205	0.16302	0.974277	3417	6	0.24009
TRPM7	12	0.61959	0.84151	0.998818	17833	4	0.027882	0.34775	0.6443	0.999761	13455	4	0.027882
UBR7	12	0.6198	0.84165	0.998818	17834	3	0.047204	0.054931	0.19767	0.974277	4147	5	0.047204
NonTargetingControlGuideForHuman_0808	2	0.6198	0.61949	0.997892	17835	0	0.093328	0.49466	0.50004	0.997827	16133	1	0.093328
C8orf33	12	0.61997	0.84177	0.998818	17836	4	0.12671	0.12257	0.34905	0.984063	7434	6	0.12671
C4orf33	12	0.62002	0.8418	0.998818	17837	2	-0.073187	0.57401	0.81651	0.999761	17219	3	-0.073187
PRDM4	12	0.62005	0.84183	0.998818	17838	3	-0.053587	0.81098	0.93094	0.999761	19890	3	-0.053587
hsa-mir-4451	8	0.62025	0.79652	0.998605	17839	1	0.24047	0.10733	0.2878	0.976306	6869	5	0.24047
NonTargetingControlGuideForHuman_0567	2	0.62027	0.61996	0.997892	17840	0	0.35101	0.053683	0.095211	0.974277	4087	1	0.35101
ASB14	12	0.62044	0.84206	0.998818	17841	4	0.066206	0.33584	0.63262	0.999761	13191	5	0.066206
USP5	12	0.62059	0.84215	0.998818	17842	4	0.026235	0.015537	0.074124	0.974277	1557	5	0.026235
hsa-mir-920	8	0.62067	0.79671	0.998605	17843	1	0.33101	0.054101	0.17156	0.974277	4116	4	0.33101
ISL2	12	0.62079	0.84228	0.998818	17844	4	0.027761	0.049829	0.18417	0.974277	3871	6	0.027761
hsa-mir-3132	8	0.62083	0.79678	0.998605	17845	2	0.11428	0.29407	0.54613	0.999761	12305	4	0.11428
POFUT2	12	0.62086	0.84232	0.998818	17846	3	0.24414	0.032838	0.13701	0.974277	2855	6	0.24414
MAPRE1	12	0.62089	0.84234	0.998818	17847	3	0.021882	0.21807	0.50164	0.997861	10469	5	0.021882
TSPY3	2	0.62111	0.62086	0.997892	17848	0	-0.12845	0.84281	0.84234	0.999761	20234	0	-0.12845
ZDHHC13	12	0.62113	0.84249	0.998818	17849	2	0.22803	0.060298	0.21158	0.974277	4480	7	0.22803
hsa-mir-6079	8	0.62121	0.79696	0.998605	17850	2	0.11021	0.4019	0.64232	0.999761	14604	3	0.11021
ZNF485	12	0.62125	0.84257	0.998818	17851	3	0.061061	0.2009	0.47584	0.99554	9974	5	0.061061
CSGALNACT1	12	0.62134	0.84262	0.998818	17852	3	0.24646	0.0054376	0.031474	0.966402	662	7	0.24646
MYO3A	12	0.62139	0.84265	0.998818	17853	4	0.13592	0.067523	0.22997	0.974277	4880	6	0.13592
hsa-mir-133b	8	0.6215	0.79708	0.998605	17854	1	0.25333	0.043535	0.14657	0.974277	3500	4	0.25333
PRKG1	12	0.62157	0.84277	0.998818	17855	4	0.088119	0.0029649	0.018345	0.959577	400	5	0.088119
AVIL	12	0.62161	0.84279	0.998818	17856	3	0.1799	0.27734	0.57401	0.999761	11938	5	0.1799
FBXO33	12	0.62168	0.84283	0.998818	17857	3	0.07398	0.03552	0.14467	0.974277	3026	5	0.07398
SH3GL2	12	0.62196	0.84301	0.998818	17858	3	0.21626	0.052373	0.19094	0.974277	4012	6	0.21626
hsa-mir-4445	8	0.62196	0.79729	0.998605	17859	2	0.057549	0.01154	0.049891	0.973007	1216	3	0.057549
SPACA4	12	0.62199	0.84303	0.998818	17860	3	0.28756	0.083468	0.26917	0.975897	5756	7	0.28756
SLC22A6	12	0.62215	0.84313	0.998818	17861	4	0.041027	0.17767	0.43992	0.994106	9258	5	0.041027
SERP1	12	0.62222	0.84318	0.998818	17862	3	-0.0079311	0.6226	0.84541	0.999761	17876	4	-0.0079311
UGT1A1	12	0.62231	0.84324	0.998818	17863	4	0.084561	0.41012	0.7035	0.999761	14749	5	0.084561
LATS1	12	0.62239	0.84329	0.998818	17864	4	0.13544	0.046153	0.1742	0.974277	3633	5	0.13544
PDE4D	12	0.62239	0.84329	0.998818	17865	4	0.10423	0.046909	0.17624	0.974277	3676	6	0.10423
NonTargetingControlGuideForHuman_0563	2	0.62251	0.62223	0.997892	17866	0	0.36188	0.06776	0.11855	0.974277	4894	1	0.36188
NonTargetingControlGuideForHuman_0836	2	0.62257	0.6223	0.997892	17867	0	-0.082505	0.80324	0.80274	0.999761	19812	0	-0.082505
ZNF736	12	0.62258	0.84341	0.998818	17868	4	-0.051307	0.58598	0.82366	0.999761	17399	4	-0.051307
FBXO48	12	0.62267	0.84346	0.998818	17869	3	-0.029872	0.45538	0.74466	0.999761	15599	3	-0.029872
NEDD4	12	0.62282	0.84357	0.998818	17870	3	0.039144	0.16549	0.42052	0.992632	8853	4	0.039144
AGAP3	12	0.62286	0.84359	0.998818	17871	4	0.034738	0.27515	0.57176	0.999761	11890	4	0.034738
CHCHD1	12	0.62287	0.84359	0.998818	17872	4	-0.095648	0.9806	0.98872	0.999761	21424	1	-0.095648
SMOC2	10	0.62287	0.81905	0.998605	17873	3	0.10802	0.098141	0.28744	0.976306	6476	4	0.10802
KNSTRN	12	0.62292	0.84364	0.998818	17874	4	0.16531	0.055695	0.19967	0.974277	4194	6	0.16531
F13B	12	0.62294	0.84365	0.998818	17875	3	0.19654	0.16942	0.42689	0.993031	8989	6	0.19654
SMYD2	12	0.62308	0.84374	0.998818	17876	2	0.086348	0.060789	0.21283	0.974277	4507	4	0.086348
RBM7	12	0.62315	0.84378	0.998818	17877	3	0.16061	0.17369	0.43362	0.994101	9137	5	0.16061
DOCK8	12	0.6236	0.84408	0.998818	17878	2	0.041572	0.053974	0.19517	0.974277	4104	5	0.041572
LOC100130370	12	0.6237	0.84415	0.998818	17879	4	-0.072819	0.48313	0.76201	0.999761	15994	3	-0.072819
UPP2	12	0.62385	0.84425	0.998818	17880	2	0.13073	0.2267	0.5144	0.999761	10707	6	0.13073
PPP2CB	12	0.62385	0.84425	0.998818	17881	3	0.10092	0.026676	0.1157	0.974277	2391	5	0.10092
NonTargetingControlGuideForHuman_0632	2	0.62389	0.6236	0.997892	17882	0	-0.095016	0.7887	0.78826	0.999761	19656	0	-0.095016
OR8B12	12	0.62396	0.84431	0.998818	17883	4	0.037515	0.76861	0.91413	0.999761	19441	2	0.037515
MEOX2	12	0.624	0.84434	0.998818	17884	3	-0.014885	0.23122	0.5209	0.999761	10817	4	-0.014885
ESR2	12	0.62433	0.84455	0.998818	17885	4	0.16064	0.22477	0.51156	0.999761	10651	6	0.16064
OR5AR1	12	0.62434	0.84456	0.998818	17886	1	0.65408	0.00579	0.033267	0.966402	697	9	0.65408
NADK2	12	0.62434	0.84456	0.998818	17887	2	0.23224	0.07773	0.25528	0.975028	5450	5	0.23224
CCDC177	12	0.62451	0.84468	0.998818	17888	4	0.044652	0.12975	0.36139	0.984063	7674	2	0.044652
UROC1	12	0.62454	0.84469	0.998818	17889	3	0.1754	0.25424	0.55013	0.999761	11425	4	0.1754
MEF2BNB-MEF2B	6	0.62462	0.75767	0.997892	17890	2	0.11448	0.087038	0.22238	0.974277	5927	3	0.11448
USP29	12	0.62463	0.84475	0.998818	17891	2	0.43395	0.014132	0.068688	0.974277	1429	8	0.43395
PRR13	12	0.62471	0.84481	0.998818	17892	3	0.084178	0.7898	0.92241	0.999761	19665	3	0.084178
ACVR1B	12	0.62471	0.84481	0.998818	17893	3	0.15985	0.081286	0.2639	0.975897	5638	5	0.15985
hsa-mir-4494	8	0.62477	0.79859	0.998605	17894	1	0.21875	0.27073	0.51728	0.999761	11789	4	0.21875
hsa-mir-432	8	0.62481	0.7986	0.998605	17895	1	0.15368	0.30617	0.56079	0.999761	12572	4	0.15368
RELN	12	0.62483	0.84488	0.998818	17896	1	0.2053	0.097327	0.30182	0.979461	6438	6	0.2053
REG1B	12	0.62489	0.84492	0.998818	17897	3	0.0090238	0.4239	0.71628	0.999761	15018	4	0.0090238
ATP1A2	12	0.62513	0.84507	0.998818	17898	4	0.0076977	0.39783	0.69213	0.999761	14517	5	0.0076977
KIAA0195	12	0.62513	0.84507	0.998818	17899	2	0.21859	0.27573	0.57236	0.999761	11900	5	0.21859
APOBEC3A_B	4	0.62513	0.67706	0.997892	17900	1	-0.034224	0.73239	0.7504	0.999761	19101	1	-0.034224
TUBB4A	12	0.62516	0.84509	0.998818	17901	4	-0.093183	0.8464	0.9458	0.999761	20269	2	-0.093183
CYLC1	10	0.62522	0.82042	0.998618	17902	3	0.089538	0.23137	0.49614	0.996842	10822	4	0.089538
IFT27	12	0.62535	0.84522	0.998818	17903	3	0.17325	0.32527	0.62235	0.999761	12972	5	0.17325
FIGLA	12	0.62536	0.84522	0.998818	17904	2	0.17721	0.15563	0.40459	0.991793	8545	6	0.17721
