id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC37A4	6	0.0018256	0.0091506	0.798183	229	6	-2.2403	0.99817	0.99819	0.999997	21623	0	-2.2403
NPEPPS	6	0.0018282	0.0091648	0.798183	230	4	-3.026	0.97012	0.97013	0.999997	20989	0	-3.026
hsa-mir-320b-1	4	0.001852	0.0066756	0.795425	231	3	-3.7514	0.77873	0.79223	0.999997	18254	1	-3.7514
TSPAN18	6	0.0018548	0.0092908	0.80271	232	3	-1.1857	0.45722	0.66697	0.997138	13756	2	-1.1857
DCAF10	6	0.0018749	0.0093931	0.80397	233	2	0.975	0.13882	0.32092	0.996907	6510	4	0.975
SCAMP2	6	0.0018829	0.0094314	0.80397	234	6	-1.4034	0.99812	0.99812	0.999997	21622	0	-1.4034
IFT43	5	0.0019231	0.0084389	0.798183	235	5	-1.6918	0.99808	0.99809	0.999997	21621	0	-1.6918
C4orf22	6	0.0019267	0.0096437	0.80397	236	5	-2.6609	0.91694	0.92287	0.999997	19917	1	-2.6609
NEIL3	6	0.0019277	0.0096487	0.80397	237	3	-0.8984	0.64036	0.77865	0.999997	16433	2	-0.8984
DDX55	5	0.0019406	0.0085078	0.798183	238	5	-2.5697	0.99806	0.99807	0.999997	21620	0	-2.5697
RCAN2	6	0.0019632	0.0098263	0.80397	239	5	-1.7519	0.99703	0.99708	0.999997	21590	0	-1.7519
RNF126	6	0.0019813	0.0099209	0.80397	240	6	-1.4196	0.99802	0.99803	0.999997	21619	0	-1.4196
PTH1R	6	0.001991	0.0099603	0.80397	241	6	-2.492	0.99801	0.99802	0.999997	21618	0	-2.492
LILRB3	5	0.0020025	0.0087612	0.798183	242	3	-1.3893	0.84368	0.8598	0.999997	18856	1	-1.3893
CDRT15	6	0.0020035	0.010018	0.80397	243	6	-1.5342	0.998	0.99801	0.999997	21617	0	-1.5342
C2orf16	6	0.0020138	0.010066	0.80397	244	4	-3.3544	0.96994	0.96995	0.999997	20985	0	-3.3544
hsa-mir-128-2	4	0.0020246	0.0072911	0.796262	245	4	-3.9539	0.99463	0.99465	0.999997	21525	0	-3.9539
ABCC5	6	0.0020258	0.010125	0.80397	246	5	-2.7345	0.96462	0.96463	0.999997	20858	0	-2.7345
HRH2	6	0.0020306	0.010146	0.80397	247	4	-2.9995	0.51844	0.70247	0.997138	14667	2	-2.9995
NPRL2	6	0.0020332	0.010157	0.80397	248	3	-0.41176	0.31475	0.53092	0.997138	10861	1	-0.41176
UBTF	6	0.002036	0.01017	0.80397	249	6	-1.1881	0.99796	0.99798	0.999997	21616	0	-1.1881
DEPDC5	6	0.0020394	0.010185	0.80397	250	5	-2.5021	0.99615	0.99619	0.999997	21566	0	-2.5021
VPS13A	6	0.0020582	0.010268	0.80397	251	3	-1.979	0.018956	0.069061	0.977806	1423	2	-1.979
RSAD1	6	0.002062	0.010285	0.80397	252	5	-2.2606	0.98196	0.98213	0.999997	21243	0	-2.2606
ZNF682	5	0.0020682	0.0090411	0.798183	253	5	-1.7511	0.99793	0.99794	0.999997	21615	0	-1.7511
HOOK2	6	0.002086	0.010392	0.80397	254	3	-0.4324	0.74192	0.84912	0.999997	17868	1	-0.4324
OFD1	6	0.0020997	0.010457	0.80397	255	5	-3.0939	0.99571	0.99577	0.999997	21555	0	-3.0939
SLC4A11	6	0.0021065	0.010485	0.80397	256	5	-2.2509	0.26362	0.47577	0.997138	9717	1	-2.2509
SLPI	6	0.0021201	0.010545	0.80397	257	4	-3.3102	0.99085	0.99087	0.999997	21434	0	-3.3102
MYBL1	6	0.0021252	0.010574	0.80397	258	5	-3.161	0.71314	0.82839	0.999997	17450	1	-3.161
HADHA	6	0.0021387	0.01064	0.80397	259	3	-1.3086	0.93287	0.93461	0.999997	20227	1	-1.3086
CA11	5	0.0021482	0.0093926	0.80397	260	5	-2.5697	0.99785	0.99786	0.999997	21613	0	-2.5697
HIST1H3J	6	0.0021704	0.01078	0.80397	261	5	-1.2584	0.29823	0.51315	0.997138	10522	1	-1.2584
MAP3K7	6	0.002186	0.010856	0.80397	262	5	-3.0889	0.99245	0.99248	0.999997	21473	0	-3.0889
ZBTB8B	6	0.0021915	0.010885	0.80397	263	1	1.5693	0.081927	0.21518	0.993881	4389	4	1.5693
HS6ST1	6	0.0021961	0.010908	0.80397	264	3	-1.6985	0.38247	0.60191	0.997138	12275	3	-1.6985
C1orf115	6	0.0021961	0.010908	0.80397	265	3	-1.7171	0.83598	0.88214	0.999997	18784	1	-1.7171
SEMA3G	6	0.0021961	0.010908	0.80397	266	5	-3.6465	0.99711	0.99716	0.999997	21591	0	-3.6465
ASPDH	4	0.0022005	0.0079325	0.798183	267	2	-0.74504	0.10939	0.23307	0.993881	5449	2	-0.74504
ZDHHC19	5	0.0022007	0.0096127	0.80397	268	4	-3.2316	0.73084	0.80482	0.999997	17708	1	-3.2316
ZNF426	6	0.002223	0.011033	0.80397	269	5	-3.3179	0.98958	0.98965	0.999997	21403	0	-3.3179
MIEN1	6	0.0022245	0.011039	0.80397	270	6	-1.0787	0.99778	0.99781	0.999997	21612	0	-1.0787
CNOT6L	6	0.0022277	0.011058	0.80397	271	4	-0.9417	0.71611	0.83052	0.999997	17485	1	-0.9417
POP7	4	0.0022348	0.008069	0.798183	272	3	-3.7049	0.46816	0.61654	0.997138	13907	1	-3.7049
KRT31	6	0.0022442	0.011136	0.80397	273	4	-1.8169	0.99139	0.9914	0.999997	21447	0	-1.8169
TARBP1	6	0.0022458	0.011144	0.80397	274	6	-1.5805	0.99775	0.99779	0.999997	21611	0	-1.5805
CDH3	6	0.0022708	0.011262	0.808685	275	6	-1.7739	0.99773	0.99777	0.999997	21610	0	-1.7739
ADAMTS3	6	0.002297	0.011385	0.813651	276	4	-2.9437	0.72523	0.83693	0.999997	17629	2	-2.9437
MYBPC2	5	0.0022977	0.010032	0.80397	277	3	-4.0716	0.47254	0.63662	0.997138	13974	1	-4.0716
FGFBP2	6	0.0023283	0.011522	0.813651	278	6	-2.3656	0.99767	0.99772	0.999997	21608	0	-2.3656
RXRG	6	0.0023305	0.011532	0.813651	279	6	-2.112	0.99767	0.99772	0.999997	21607	0	-2.112
LSM6	5	0.0023492	0.010242	0.80397	280	4	-3.9371	0.81485	0.84353	0.999997	18568	1	-3.9371
PAAF1	6	0.0023497	0.011625	0.813651	281	2	-0.10517	0.50561	0.69482	0.997138	14488	2	-0.10517
hsa-mir-5007	4	0.0023499	0.0084658	0.798183	282	4	-2.1484	0.99765	0.99765	0.999997	21606	0	-2.1484
PAK1IP1	6	0.0023581	0.011669	0.813651	283	4	-3.0974	0.42144	0.64194	0.997138	13148	2	-3.0974
KIF26B	6	0.0023581	0.011669	0.813651	284	4	-3.0661	0.39476	0.61468	0.997138	12561	1	-3.0661
FAM213B	6	0.0023604	0.011677	0.813651	285	3	-1.943	0.56697	0.73177	0.999509	15333	2	-1.943
LRRC4	6	0.0023876	0.011798	0.813651	286	5	-1.9428	0.9848	0.98493	0.999997	21307	0	-1.9428
hsa-mir-6078	4	0.0023939	0.0086197	0.798183	287	1	1.8267	0.027231	0.080771	0.977806	1933	2	1.8267
hsa-mir-4434	4	0.0023991	0.0086365	0.798183	288	3	-3.5135	0.54287	0.6677	0.997138	15002	1	-3.5135
NONO	6	0.0023996	0.011856	0.813651	289	5	-2.6956	0.50028	0.69169	0.997138	14404	1	-2.6956
APOL2	6	0.0024166	0.01194	0.8168	290	6	-2.0389	0.99758	0.99762	0.999997	21605	0	-2.0389
KRTAP2-3	2	0.0024245	0.0047183	0.754382	291	2	-5.6647	0.99758	0.99753	0.999997	21604	0	-5.6647
MPPE1	6	0.0024527	0.012121	0.822107	292	6	-1.9359	0.99755	0.99758	0.999997	21603	0	-1.9359
SPINK1	6	0.0024552	0.012131	0.822107	293	4	-2.7066	0.94352	0.94384	0.999997	20424	1	-2.7066
LAMA3	6	0.002475	0.012225	0.825869	294	6	-1.1548	0.99752	0.99755	0.999997	21602	0	-1.1548
CEP97	5	0.0024897	0.010797	0.80397	295	4	-3.2016	0.89396	0.89586	0.999997	19544	1	-3.2016
NDUFA2	5	0.0024897	0.010797	0.80397	296	4	-3.3451	0.1894	0.36534	0.997138	7976	1	-3.3451
hsa-mir-6721	4	0.0024904	0.0089657	0.798183	297	2	-2.3392	0.72419	0.75691	0.999509	17606	1	-2.3392
hsa-mir-6126	4	0.0024904	0.0089657	0.798183	298	3	-3.5329	0.89023	0.89002	0.999997	19498	0	-3.5329
WDR1	4	0.0024911	0.0089662	0.798183	299	3	-3.8752	0.10164	0.21963	0.993881	5171	1	-3.8752
TSC2	6	0.0024993	0.012353	0.8294	300	5	-1.7279	0.99356	0.9936	0.999997	21500	0	-1.7279
DLG3	6	0.0025202	0.012465	0.831789	301	5	-2.0417	0.99515	0.99519	0.999997	21541	0	-2.0417
MMP15	6	0.002525	0.01249	0.831789	302	5	-2.9345	0.93448	0.93593	0.999997	20261	1	-2.9345
KPTN	4	0.0025781	0.0092543	0.80271	303	3	-3.212	0.41286	0.56326	0.997138	12979	1	-3.212
CCDC3	5	0.0025789	0.011158	0.80397	304	5	-2.047	0.99742	0.99741	0.999997	21600	0	-2.047
DNTTIP2	5	0.0025791	0.011159	0.80397	305	4	-3.5759	0.74601	0.81098	0.999997	17938	1	-3.5759
KLHL38	6	0.0025871	0.012793	0.842499	306	3	-0.26722	0.83082	0.88015	0.999997	18744	1	-0.26722
OR56B1	6	0.0025871	0.012793	0.842499	307	4	-1.8472	0.17282	0.37484	0.997138	7589	2	-1.8472
SLC45A1	6	0.0025935	0.01282	0.842499	308	3	-2.2813	0.65357	0.78734	0.999997	16609	1	-2.2813
ASH1L	6	0.0026051	0.012878	0.843753	309	6	-1.7607	0.99739	0.99742	0.999997	21599	0	-1.7607
HRK	6	0.0026137	0.012921	0.843985	310	6	-1.1273	0.99739	0.99741	0.999997	21598	0	-1.1273
hsa-mir-3180-3	4	0.0026614	0.0095369	0.80397	311	3	-3.5048	0.55048	0.67081	0.997138	15112	1	-3.5048
CCDC109B	6	0.0026662	0.013157	0.84862	312	3	-1.6134	0.67814	0.80404	0.999997	16956	2	-1.6134
SLC40A1	6	0.0026787	0.013217	0.84862	313	5	-1.8963	0.96974	0.96975	0.999997	20981	0	-1.8963
PRRT1	6	0.0027005	0.013325	0.84862	314	6	-1.2561	0.9973	0.99733	0.999997	21597	0	-1.2561
STX17	6	0.0027189	0.013403	0.84862	315	2	0.40949	0.30095	0.51609	0.997138	10574	3	0.40949
MAP4	4	0.002726	0.0097506	0.80397	316	3	-3.2214	0.89771	0.8975	0.999997	19606	0	-3.2214
BARD1	5	0.0027454	0.011822	0.813651	317	4	-2.3851	0.30823	0.51481	0.997138	10719	1	-2.3851
SMARCD2	6	0.0027482	0.013537	0.84862	318	6	-1.8572	0.99725	0.99729	0.999997	21596	0	-1.8572
DHRS2	6	0.0027525	0.013557	0.84862	319	6	-0.99945	0.99725	0.99728	0.999997	21595	0	-0.99945
ZC2HC1C	6	0.0027556	0.013567	0.84862	320	4	-2.7705	0.89518	0.9095	0.999997	19563	1	-2.7705
KIAA1755	6	0.0027717	0.013624	0.84862	321	3	-0.15742	0.68272	0.80719	0.999997	17027	2	-0.15742
TTBK2	6	0.0027806	0.013658	0.84862	322	4	-2.312	0.078167	0.20782	0.993881	4232	2	-2.312
SRA1	6	0.002797	0.013712	0.84862	323	5	-2.5633	0.75243	0.85532	0.999997	18008	1	-2.5633
hsa-mir-144	4	0.0028342	0.010122	0.80397	324	2	-0.62618	0.010758	0.036039	0.941339	907	2	-0.62618
FAM188A	6	0.0028508	0.013911	0.84862	325	5	-1.4786	0.82819	0.87922	0.999997	18717	1	-1.4786
LMAN1L	6	0.0028508	0.013911	0.84862	326	4	-2.1391	0.66329	0.79384	0.999997	16749	1	-2.1391
FAM47C	6	0.0028529	0.013914	0.84862	327	5	-2.1847	0.95438	0.95445	0.999997	20633	0	-2.1847
LRRIQ1	6	0.0028546	0.013918	0.84862	328	5	-3.0688	0.67169	0.79965	0.999997	16868	1	-3.0688
FAM89B	6	0.0028653	0.013966	0.84862	329	4	-3.4488	0.25616	0.46764	0.997138	9525	2	-3.4488
GCAT	6	0.0028758	0.013995	0.84862	330	5	-2.3485	0.77584	0.86202	0.999997	18226	1	-2.3485
UCN2	6	0.0028767	0.013998	0.84862	331	4	-0.99535	0.70901	0.82549	0.999997	17390	1	-0.99535
RTN4R	5	0.0029145	0.012504	0.831789	332	4	-3.1256	0.18217	0.35553	0.997138	7795	1	-3.1256
SLC12A2	6	0.0029299	0.014194	0.84862	333	3	-0.61539	0.6816	0.80641	0.999997	17012	2	-0.61539
BEND3	6	0.0029363	0.014223	0.84862	334	4	-2.585	0.27441	0.48753	0.997138	9991	1	-2.585
CLASRP	6	0.0029369	0.014225	0.84862	335	5	-2.111	0.05087	0.15253	0.993881	3072	1	-2.111
SFR1	6	0.002944	0.014253	0.84862	336	4	-3.0959	0.68924	0.81169	0.999997	17114	1	-3.0959
TRIM43	5	0.0029594	0.012674	0.84054	337	2	0.18514	0.33625	0.53521	0.997138	11315	2	0.18514
CCT3	6	0.0029743	0.014365	0.84862	338	5	-2.2382	0.86396	0.8938	0.999997	19150	1	-2.2382
OR52I1	6	0.0029744	0.014366	0.84862	339	4	-1.0348	0.26205	0.47409	0.997138	9674	2	-1.0348
EGR4	6	0.0029754	0.01437	0.84862	340	5	-2.1429	0.96433	0.96433	0.999997	20851	0	-2.1429
FAM194A	6	0.0029826	0.014398	0.84862	341	4	-2.3214	0.44931	0.66254	0.997138	13623	2	-2.3214
CLP1	3	0.0030035	0.0083243	0.798183	342	3	-2.685	0.997	0.99701	0.999997	21587	0	-2.685
ZBP1	6	0.0030211	0.014544	0.849369	343	3	-1.8713	0.96955	0.96958	0.999997	20976	0	-1.8713
TNFSF18	6	0.0030283	0.01457	0.849369	344	3	-0.55613	0.74298	0.84992	0.999997	17890	2	-0.55613
ALG10B	5	0.0030574	0.013065	0.84862	345	2	0.044738	0.26315	0.46284	0.997138	9704	2	0.044738
hsa-mir-6131	4	0.0030796	0.010956	0.80397	346	1	1.653	0.10171	0.21974	0.993881	5175	3	1.653
APP	6	0.003083	0.014787	0.849629	347	4	-2.5351	0.88829	0.9057	0.999997	19462	1	-2.5351
MAP2K7	6	0.003083	0.014787	0.849629	348	4	-3.2039	0.427	0.64748	0.997138	13255	2	-3.2039
PPIB	6	0.003088	0.014809	0.849629	349	4	-0.97616	0.54999	0.72145	0.999046	15096	2	-0.97616
PPIAL4G	3	0.003089	0.0085594	0.798183	350	3	-4.4744	0.99691	0.99694	0.999997	21585	0	-4.4744
HCN4	5	0.0031002	0.013221	0.84862	351	5	-2.2772	0.9969	0.99689	0.999997	21584	0	-2.2772
ZNF766	6	0.0031071	0.014882	0.849629	352	5	-2.411	0.039733	0.12893	0.991008	2589	1	-2.411
MYOZ3	5	0.0031072	0.013251	0.84862	353	4	-2.4481	0.61466	0.74973	0.999509	16058	1	-2.4481
COLQ	6	0.0031211	0.014935	0.849629	354	3	-1.011	0.41653	0.63685	0.997138	13054	2	-1.011
C1orf35	6	0.0031408	0.015003	0.849629	355	4	-1.3702	0.72012	0.83334	0.999997	17555	1	-1.3702
MARCH6	5	0.0031809	0.013542	0.84862	356	4	-3.7379	0.97726	0.97735	0.999997	21149	0	-3.7379
SUMF1	5	0.0031892	0.013578	0.84862	357	3	-1.1972	0.21596	0.401	0.997138	8566	2	-1.1972
TSLP	6	0.0031935	0.015191	0.849629	358	2	0.67088	0.16667	0.36788	0.997138	7431	3	0.67088
QDPR	6	0.0032066	0.015238	0.849629	359	4	-3.0532	0.078365	0.20823	0.993881	4242	2	-3.0532
DUSP16	6	0.0032096	0.015253	0.849629	360	2	-0.14386	0.38589	0.60546	0.997138	12347	2	-0.14386
hsa-mir-7843	4	0.0032109	0.011435	0.813651	361	3	-3.3253	0.017624	0.056954	0.974613	1333	1	-3.3253
IL2RG	6	0.0032462	0.015382	0.849629	362	2	0.54384	0.22052	0.42821	0.997138	8677	3	0.54384
TNIP3	6	0.0032744	0.015482	0.849629	363	5	-2.8294	0.99494	0.99498	0.999997	21533	0	-2.8294
XRRA1	6	0.0032867	0.015522	0.849629	364	4	-2.8853	0.95386	0.95396	0.999997	20623	0	-2.8853
IL1R1	6	0.0032905	0.015535	0.849629	365	4	-3.0081	0.54049	0.71574	0.998672	14980	2	-3.0081
HGSNAT	6	0.0032926	0.015544	0.849629	366	4	-3.0668	0.96013	0.96011	0.999997	20762	0	-3.0668
BCAS3	6	0.0032935	0.015546	0.849629	367	5	-2.9813	0.97741	0.97754	0.999997	21158	0	-2.9813
CHD8	6	0.0032946	0.015551	0.849629	368	5	-2.1704	0.87957	0.90121	0.999997	19348	1	-2.1704
GTF3C1	4	0.0033013	0.011736	0.813651	369	4	-3.0675	0.9967	0.99671	0.999997	21580	0	-3.0675
KCNG1	6	0.0033125	0.015616	0.849629	370	3	-0.40638	0.89211	0.9078	0.999997	19521	1	-0.40638
HSPA14	4	0.0033153	0.011779	0.813651	371	3	-3.2348	0.9394	0.93927	0.999997	20336	0	-3.2348
AVPR1A	6	0.003319	0.015641	0.849629	372	3	-2.2745	0.96632	0.96633	0.999997	20906	0	-2.2745
CD8A	5	0.0033396	0.014181	0.84862	373	5	-1.8777	0.99666	0.99663	0.999997	21579	0	-1.8777
FAM114A2	6	0.0033516	0.015758	0.849629	374	1	0.22725	0.41171	0.63198	0.997138	12944	3	0.22725
SSR2	5	0.0033648	0.014286	0.84862	375	5	-2.2478	0.99664	0.99661	0.999997	21578	0	-2.2478
IDE	6	0.0033806	0.015862	0.849629	376	5	-2.6381	0.67568	0.80238	0.999997	16924	1	-2.6381
RPTN	6	0.0033906	0.015901	0.849629	377	5	-2.0099	0.58948	0.74588	0.999509	15662	1	-2.0099
EIF4E	6	0.0033979	0.01593	0.849629	378	5	-2.7788	0.99447	0.99451	0.999997	21522	0	-2.7788
VPREB3	6	0.0034043	0.015955	0.849629	379	3	-0.41433	0.79956	0.86926	0.999997	18430	1	-0.41433
C7orf43	6	0.0034055	0.015962	0.849629	380	4	-2.1152	0.87088	0.897	0.999997	19228	1	-2.1152
ATP6V1G2	6	0.0034055	0.015962	0.849629	381	3	-0.72114	0.39525	0.61517	0.997138	12571	1	-0.72114
TSEN34	5	0.0034279	0.014549	0.849369	382	4	-2.2654	0.69241	0.79028	0.999997	17159	1	-2.2654
TMCO3	6	0.0034565	0.016154	0.853247	383	4	-2.9757	0.0078234	0.03239	0.927247	708	2	-2.9757
INSC	6	0.0034654	0.016189	0.853247	384	5	-2.008	0.80261	0.87026	0.999997	18459	1	-2.008
TMEM259	6	0.0034688	0.016201	0.853247	385	4	-3.2514	0.8703	0.89672	0.999997	19215	1	-3.2514
METTL18	6	0.0034709	0.016213	0.853247	386	5	-2.3169	0.88572	0.90436	0.999997	19429	1	-2.3169
CTNS	6	0.0034834	0.01625	0.853247	387	5	-1.8269	0.99381	0.99385	0.999997	21505	0	-1.8269
PMPCA	5	0.0034859	0.014786	0.849629	388	4	-3.6835	0.76438	0.81891	0.999997	18130	1	-3.6835
CHST5	6	0.0035075	0.016333	0.853907	389	4	-2.4856	0.61169	0.75998	0.999509	16006	2	-2.4856
ACTR10	5	0.0035222	0.014913	0.849629	390	4	-2.9414	0.8627	0.87208	0.999997	19131	1	-2.9414
RAD51B	5	0.0035222	0.014913	0.849629	391	4	-2.3704	0.98419	0.98427	0.999997	21292	0	-2.3704
MDP1	6	0.0035888	0.016632	0.860431	392	2	1.4784	0.068023	0.18771	0.993881	3823	4	1.4784
IGLL5	6	0.0035891	0.016633	0.860431	393	4	-3.2832	0.17316	0.37522	0.997138	7599	2	-3.2832
ITGA5	6	0.0035923	0.016645	0.860431	394	4	-2.7163	0.81479	0.87445	0.999997	18566	1	-2.7163
CRISPLD2	5	0.0036011	0.015233	0.849629	395	3	-3.3736	0.49012	0.65012	0.997138	14241	1	-3.3736
DACH2	6	0.003625	0.016764	0.861841	396	5	-2.5575	0.63328	0.77398	0.999997	16332	1	-2.5575
HOXD12	5	0.0036285	0.015332	0.849629	397	1	1.0285	0.059038	0.16225	0.993881	3458	3	1.0285
C1orf210	6	0.0036519	0.016851	0.861841	398	5	-2.2232	0.54176	0.71652	0.998899	14993	1	-2.2232
hsa-mir-4301	3	0.0036797	0.010173	0.80397	399	3	-3.5061	0.99632	0.99638	0.999997	21571	0	-3.5061
RPS9	3	0.0036815	0.010178	0.80397	400	2	-4.3017	0.35576	0.48915	0.997138	11726	1	-4.3017
C22orf31	6	0.0036875	0.016987	0.862307	401	5	-1.8327	0.61403	0.7615	0.999509	16046	1	-1.8327
HSP90AB1	6	0.0036912	0.017001	0.862307	402	4	-2.7769	0.85811	0.89123	0.999997	19063	1	-2.7769
POLE3	6	0.0036912	0.017001	0.862307	403	4	-3.069	0.98255	0.98272	0.999997	21258	0	-3.069
AANAT	6	0.0037091	0.017066	0.862307	404	4	-2.4494	0.1516	0.34335	0.997138	6965	2	-2.4494
TNNI2	6	0.0037205	0.017108	0.862307	405	3	-0.52234	0.4421	0.65851	0.997138	13517	2	-0.52234
AHSA2	5	0.0037402	0.015766	0.849629	406	4	-2.5964	0.86159	0.87133	0.999997	19118	1	-2.5964
L3MBTL3	6	0.0037476	0.017206	0.862307	407	4	-2.5566	0.88479	0.90388	0.999997	19420	1	-2.5566
SLC52A3	5	0.0037609	0.015851	0.849629	408	4	-2.2818	0.8502	0.86382	0.999997	18945	1	-2.2818
ZNF134	6	0.0037626	0.017261	0.862307	409	5	-2.7243	0.99155	0.99157	0.999997	21450	0	-2.7243
RPL18	6	0.0038103	0.017445	0.862307	410	4	-2.906	0.10051	0.25089	0.993881	5112	2	-2.906
PTCD3	6	0.0038119	0.017451	0.862307	411	4	-1.0604	0.080929	0.21316	0.993881	4345	2	-1.0604
PSME3	6	0.0038259	0.01749	0.862307	412	2	0.96042	0.15134	0.3429	0.997138	6955	4	0.96042
TUSC5	6	0.0038483	0.01758	0.862307	413	4	-2.754	0.92949	0.93198	0.999997	20158	1	-2.754
hsa-mir-2392	3	0.0038666	0.010676	0.80397	414	2	-2.8622	0.2809	0.41429	0.997138	10137	1	-2.8622
SOCS3	6	0.0038685	0.017649	0.862307	415	2	-0.54486	0.39035	0.61011	0.997138	12453	2	-0.54486
ZFPM1	6	0.0038896	0.017728	0.862307	416	5	-2.8904	0.39035	0.61011	0.997138	12447	1	-2.8904
TAS1R2	6	0.0038896	0.017728	0.862307	417	4	-2.4445	0.93541	0.93669	0.999997	20273	1	-2.4445
EIF5B	6	0.0038956	0.017745	0.862307	418	5	-2.6435	0.6848	0.80862	0.999997	17053	1	-2.6435
PSMB2	3	0.0038997	0.010767	0.80397	419	3	-3.0747	0.9961	0.99618	0.999997	21565	0	-3.0747
C19orf33	6	0.0039337	0.017889	0.862307	420	4	-2.5372	0.65302	0.78699	0.999997	16601	2	-2.5372
CXCR1	5	0.0039359	0.01656	0.860431	421	3	-2.3305	0.84439	0.86022	0.999997	18868	1	-2.3305
THUMPD1	6	0.0039576	0.017987	0.862307	422	3	0.047856	0.2373	0.44684	0.997138	9048	3	0.047856
PRKDC	5	0.0039624	0.016664	0.860431	423	5	-1.981	0.99604	0.996	0.999997	21564	0	-1.981
KRBA2	6	0.0039737	0.018045	0.862307	424	5	-1.9866	0.32296	0.5397	0.997138	11035	1	-1.9866
TSPAN17	6	0.0039757	0.018051	0.862307	425	4	-3.4531	0.39017	0.60994	0.997138	12445	2	-3.4531
GAS2L2	6	0.0039954	0.018115	0.862307	426	2	1.3413	0.11927	0.28566	0.99509	5783	3	1.3413
NAGK	6	0.0039954	0.018115	0.862307	427	4	-2.0262	0.45861	0.66774	0.997138	13774	2	-2.0262
GPR37L1	5	0.0040018	0.016819	0.861841	428	4	-1.3368	0.94752	0.94772	0.999997	20491	0	-1.3368
hsa-mir-4647	4	0.0040108	0.01415	0.84862	429	4	-2.0079	0.99599	0.99597	0.999997	21562	0	-2.0079
KRT74	6	0.0040366	0.018254	0.862307	430	4	-2.4924	0.91965	0.92473	0.999997	19959	1	-2.4924
KMT2B	4	0.0040461	0.01427	0.84862	431	3	-2.8387	0.91252	0.91232	0.999997	19844	0	-2.8387
ZFP36L2	6	0.0040545	0.018324	0.862307	432	4	-3.1533	0.037688	0.12447	0.991008	2506	1	-3.1533
CALML5	5	0.0040676	0.017106	0.862307	433	1	1.3386	0.11627	0.2625	0.994432	5678	3	1.3386
TMIGD2	6	0.0040796	0.018418	0.862307	434	3	-2.0044	0.97483	0.97495	0.999997	21100	0	-2.0044
MSC	6	0.0040893	0.018446	0.862307	435	2	0.58482	0.44331	0.65919	0.997138	13530	2	0.58482
C9orf156	6	0.0040946	0.018465	0.862307	436	4	-3.2312	0.9601	0.96008	0.999997	20760	0	-3.2312
RFC4	5	0.0041065	0.01725	0.862307	437	4	-2.2322	0.85347	0.86593	0.999997	18997	1	-2.2322
TBC1D22B	6	0.0041242	0.018569	0.862307	438	5	-1.5739	0.81409	0.87419	0.999997	18561	1	-1.5739
LBR	5	0.0041501	0.017416	0.862307	439	4	-2.6447	0.96814	0.9683	0.999997	20951	0	-2.6447
hsa-mir-130a	3	0.0041565	0.011448	0.813651	440	2	-4.7373	0.6287	0.65124	0.997138	16244	1	-4.7373
hsa-mir-4774	4	0.0041727	0.014692	0.849629	441	4	-2.1126	0.99583	0.99581	0.999997	21557	0	-2.1126
CSHL1	6	0.0041745	0.018764	0.862307	442	3	-1.014	0.9588	0.9588	0.999997	20721	0	-1.014
PHF1	6	0.0041767	0.018771	0.862307	443	5	-2.4419	0.96433	0.96433	0.999997	20852	0	-2.4419
SCG3	6	0.00419	0.018817	0.862307	444	4	-2.9406	0.96734	0.96735	0.999997	20930	0	-2.9406
IFNB1	6	0.0041946	0.018836	0.862307	445	4	-1.0121	0.68822	0.81097	0.999997	17100	1	-1.0121
CAMK2B	6	0.0041946	0.018836	0.862307	446	3	0.72605	0.0395	0.12842	0.991008	2579	3	0.72605
MARCH8	6	0.0041946	0.018836	0.862307	447	2	0.87465	0.21452	0.42171	0.997138	8528	3	0.87465
PPP1R12C	6	0.0041983	0.01885	0.862307	448	5	-2.1882	0.76262	0.85815	0.999997	18114	1	-2.1882
CARD14	5	0.004206	0.017647	0.862307	449	4	-2.4638	0.61616	0.75098	0.999509	16081	1	-2.4638
KRTAP10-1	6	0.0042123	0.0189	0.862307	450	4	-2.9228	0.74681	0.85276	0.999997	17950	2	-2.9228
FOXO1	5	0.0042213	0.017706	0.862307	451	3	-0.47661	0.63118	0.76333	0.999997	16295	2	-0.47661
INCENP	6	0.0042485	0.019032	0.862307	452	5	-1.7703	0.80361	0.87059	0.999997	18467	1	-1.7703
GLDN	6	0.0042485	0.019032	0.862307	453	3	-1.1861	0.52924	0.70899	0.99798	14811	2	-1.1861
APOBEC2	6	0.0042485	0.019032	0.862307	454	2	0.54165	0.38907	0.6088	0.997138	12421	2	0.54165
COL4A2	6	0.0042536	0.019054	0.862307	455	4	-3.1741	0.59605	0.75007	0.999509	15760	1	-3.1741
IPO9	6	0.0042565	0.019067	0.862307	456	3	-2.0204	0.71541	0.83001	0.999997	17478	2	-2.0204
hsa-mir-4430	2	0.004261	0.0082704	0.798183	457	2	-4.1821	0.99574	0.99573	0.999997	21556	0	-4.1821
FAM49B	6	0.0043231	0.019315	0.862307	458	4	-2.4725	0.16152	0.36047	0.997138	7282	2	-2.4725
SEC24C	6	0.0043373	0.019363	0.862307	459	3	-0.99781	0.2805	0.4941	0.997138	10132	3	-0.99781
C7orf49	6	0.0043373	0.019363	0.862307	460	5	-2.2834	0.68959	0.81196	0.999997	17118	1	-2.2834
